"","IsCanceled","LeadTime","ArrivalDateYear","ArrivalDateMonth","ArrivalDateWeekNumber","ArrivalDateDayOfMonth","StaysInWeekendNights","StaysInWeekNights","Adults","Children","Babies","Meal","Country","MarketSegment","DistributionChannel","IsRepeatedGuest","PreviousCancellations","PreviousBookingsNotCanceled","ReservedRoomType","AssignedRoomType","BookingChanges","DepositType","Agent","Company","DaysInWaitingList","CustomerType","ADR","RequiredCarParkingSpaces","TotalOfSpecialRequests","ReservationStatus","ReservationStatusDate","ID"
"117550",0,192,2017,"June",26,28,4,10,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","314","NULL",0,"Transient",108.56,0,0,"Check-Out",2017-07-12,"resort"
"117551",0,18,2017,"July",28,9,2,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",160,0,2,"Check-Out",2017-07-12,"resort"
"117552",0,121,2017,"July",27,5,2,5,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","40","NULL",0,"Contract",123.5,0,0,"Check-Out",2017-07-12,"resort"
"117553",0,2,2017,"July",28,11,0,1,2,1,1,"BB","FRA","Direct","Direct",0,0,0,"C","C",3,"No Deposit","250","NULL",0,"Transient",154,1,2,"Check-Out",2017-07-12,"resort"
"117554",0,327,2017,"July",27,5,2,5,2,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",106.24,0,2,"Check-Out",2017-07-12,"resort"
"117555",0,144,2017,"July",28,9,2,1,2,2,0,"BB","RUS","Online TA","TA/TO",0,0,0,"C","C",0,"No Deposit","240","NULL",0,"Transient",196,1,1,"Check-Out",2017-07-12,"resort"
"117556",0,335,2017,"July",28,10,1,1,2,2,0,"BB","DNK","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240","NULL",0,"Transient",228,1,0,"Check-Out",2017-07-12,"resort"
"117557",0,0,2017,"July",28,11,0,1,2,0,0,"BB","FRA","Direct","Direct",0,0,0,"D","D",0,"No Deposit","NULL","NULL",0,"Transient",115,0,0,"Check-Out",2017-07-12,"resort"
"117558",0,3,2017,"July",27,8,2,2,3,1,0,"BB","ESP","Direct","Direct",0,0,0,"H","H",0,"No Deposit","250","NULL",0,"Transient",279,1,1,"Check-Out",2017-07-12,"resort"
"117559",0,3,2017,"July",28,10,1,1,2,1,0,"HB","PRT","Online TA","TA/TO",0,0,0,"C","C",1,"No Deposit","240","NULL",0,"Transient",193,0,1,"Check-Out",2017-07-12,"resort"
"117560",0,0,2017,"July",28,11,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient-Party",135,0,1,"Check-Out",2017-07-12,"resort"
"117561",0,0,2017,"July",28,11,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient-Party",135,0,1,"Check-Out",2017-07-12,"resort"
"117562",0,14,2017,"July",28,10,1,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",160,0,1,"Check-Out",2017-07-12,"resort"
"117563",0,10,2017,"July",27,8,2,2,2,0,0,"BB","USA","Direct","Direct",0,0,0,"D","D",0,"No Deposit","250","NULL",0,"Transient",177,0,0,"Check-Out",2017-07-12,"resort"
"117564",0,182,2017,"July",28,12,0,0,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"E","E",2,"No Deposit","NULL","NULL",0,"Transient-Party",0,1,1,"Check-Out",2017-07-12,"resort"
"117565",0,182,2017,"July",28,12,0,0,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"D","D",2,"No Deposit","NULL","NULL",0,"Transient-Party",0,0,1,"Check-Out",2017-07-12,"resort"
"117566",0,182,2017,"July",28,12,0,0,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"E","E",2,"No Deposit","NULL","NULL",0,"Transient-Party",0,0,1,"Check-Out",2017-07-12,"resort"
"117567",0,316,2017,"July",27,6,2,5,2,0,0,"BB","NOR","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","242","NULL",0,"Transient",131.59,0,1,"Check-Out",2017-07-13,"resort"
"117568",0,328,2017,"June",26,29,4,10,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","243","NULL",0,"Contract",123.5,0,2,"Check-Out",2017-07-13,"resort"
"117569",0,0,2017,"July",28,12,0,1,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",3,"No Deposit","240","NULL",0,"Transient",8,0,0,"Check-Out",2017-07-13,"resort"
"117570",0,328,2017,"June",26,29,4,10,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","243","NULL",0,"Contract",121.5,0,2,"Check-Out",2017-07-13,"resort"
"117571",0,272,2017,"July",27,3,3,7,2,0,0,"HB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","40","NULL",0,"Contract",136.45,0,0,"Check-Out",2017-07-13,"resort"
"117572",0,153,2017,"July",28,9,2,2,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","40","NULL",0,"Contract",106.85,0,0,"Check-Out",2017-07-13,"resort"
"117573",0,149,2017,"July",28,10,1,2,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","C",1,"No Deposit","240","NULL",0,"Transient",120,0,1,"Check-Out",2017-07-13,"resort"
"117574",0,5,2017,"July",28,12,0,1,1,0,0,"BB","ESP","Direct","Direct",0,0,0,"A","H",0,"No Deposit","250","NULL",0,"Transient",73.95,0,0,"Check-Out",2017-07-13,"resort"
"117575",0,5,2017,"July",28,12,0,1,1,0,0,"BB","PRT","Direct","Direct",0,0,0,"A","C",0,"No Deposit","250","NULL",0,"Transient-Party",73.95,0,0,"Check-Out",2017-07-13,"resort"
"117576",0,5,2017,"July",28,12,0,1,1,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"D","E",0,"No Deposit","241","NULL",0,"Transient",100,0,1,"Check-Out",2017-07-13,"resort"
"117577",0,152,2017,"July",27,4,2,7,2,0,1,"BB","IRL","Direct","Direct",0,0,0,"F","F",1,"No Deposit","NULL","NULL",0,"Transient",149,0,3,"Check-Out",2017-07-13,"resort"
"117578",0,152,2017,"July",27,4,2,7,2,0,0,"BB","IRL","Direct","Direct",0,0,0,"F","F",0,"No Deposit","NULL","NULL",0,"Transient",151,0,2,"Check-Out",2017-07-13,"resort"
"117579",0,152,2017,"July",27,4,2,7,2,0,0,"BB","IRL","Direct","Direct",0,0,0,"F","F",0,"No Deposit","NULL","NULL",0,"Transient",151,0,2,"Check-Out",2017-07-13,"resort"
"117580",0,167,2017,"July",27,4,2,7,2,0,0,"HB","DEU","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",155.33,0,1,"Check-Out",2017-07-13,"resort"
"117581",0,272,2017,"July",27,3,3,7,1,0,0,"HB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","40","NULL",0,"Contract",119.85,0,0,"Check-Out",2017-07-13,"resort"
"117582",0,153,2017,"July",28,10,1,2,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"E","F",1,"No Deposit","314","NULL",0,"Transient",154.76,1,0,"Check-Out",2017-07-13,"resort"
"117583",0,176,2017,"July",27,6,2,5,2,1,0,"BB","IRL","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","241","NULL",0,"Transient",130.03,0,1,"Check-Out",2017-07-13,"resort"
"117584",0,149,2017,"July",28,9,2,2,2,0,0,"BB","CN","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","410","NULL",0,"Transient",116.5,0,0,"Check-Out",2017-07-13,"resort"
"117585",0,0,2017,"July",28,12,0,1,2,1,1,"BB","PRT","Online TA","TA/TO",0,0,0,"D","G",1,"No Deposit","241","NULL",0,"Transient",126,1,2,"Check-Out",2017-07-13,"resort"
"117586",0,193,2017,"July",28,9,2,2,2,0,0,"BB","CN","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","410","NULL",0,"Transient",104.85,0,0,"Check-Out",2017-07-13,"resort"
"117587",0,3,2017,"July",28,10,1,2,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","241","NULL",0,"Transient",89.6,0,1,"Check-Out",2017-07-13,"resort"
"117588",0,163,2017,"July",28,9,2,2,2,0,0,"BB","CN","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","410","NULL",0,"Transient",106.35,0,0,"Check-Out",2017-07-13,"resort"
"117589",0,153,2017,"July",28,9,2,2,2,0,0,"BB","CN","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","410","NULL",0,"Transient",116.5,0,0,"Check-Out",2017-07-13,"resort"
"117590",0,205,2017,"July",28,9,2,2,2,0,0,"BB","CN","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","410","NULL",0,"Transient",106.35,0,0,"Check-Out",2017-07-13,"resort"
"117591",0,192,2017,"July",27,2,4,7,3,0,0,"HB","BEL","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","479","NULL",0,"Transient",203.18,0,0,"Check-Out",2017-07-13,"resort"
"117592",0,212,2017,"July",28,9,2,2,2,0,0,"BB","CN","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","410","NULL",0,"Transient-Party",118,0,1,"Check-Out",2017-07-13,"resort"
"117593",0,102,2017,"July",28,10,1,2,2,0,0,"HB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",211,0,2,"Check-Out",2017-07-13,"resort"
"117594",0,152,2017,"July",28,9,2,2,2,0,0,"BB","CN","Offline TA/TO","TA/TO",0,0,0,"A","C",1,"No Deposit","410","NULL",0,"Transient",118,0,0,"Check-Out",2017-07-13,"resort"
"117595",0,212,2017,"July",28,9,2,2,2,0,0,"BB","CN","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","410","NULL",0,"Transient-Party",123.5,1,1,"Check-Out",2017-07-13,"resort"
"117596",0,151,2017,"July",28,9,2,2,2,0,0,"BB","CN","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","410","NULL",0,"Transient",118,0,1,"Check-Out",2017-07-13,"resort"
"117597",0,176,2017,"July",27,6,2,5,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","147","NULL",0,"Transient",93.54,0,0,"Check-Out",2017-07-13,"resort"
"117598",0,0,2017,"July",28,12,0,1,2,0,0,"BB","FRA","Direct","Direct",0,0,0,"C","C",0,"No Deposit","NULL","NULL",0,"Transient",154,1,0,"Check-Out",2017-07-13,"resort"
"117599",0,0,2017,"July",28,12,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","240","NULL",0,"Transient",8,0,0,"Check-Out",2017-07-13,"resort"
"117600",0,182,2017,"July",27,5,2,6,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","147","NULL",0,"Transient",103.05,0,0,"Check-Out",2017-07-13,"resort"
"117601",0,166,2017,"July",27,7,2,5,2,0,0,"HB","DEU","Online TA","TA/TO",0,0,0,"E","E",1,"No Deposit","314","NULL",0,"Transient",151.19,0,0,"Check-Out",2017-07-14,"resort"
"117602",0,97,2017,"July",27,7,2,5,2,0,0,"BB","NLD","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient-Party",178.29,0,1,"Check-Out",2017-07-14,"resort"
"117603",0,256,2017,"July",27,7,2,5,2,0,0,"BB","NLD","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient-Party",156.51,1,2,"Check-Out",2017-07-14,"resort"
"117604",0,335,2017,"July",27,4,2,8,2,0,0,"HB","GBR","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","40","NULL",0,"Contract",154.5,0,0,"Check-Out",2017-07-14,"resort"
"117605",0,311,2017,"July",27,7,2,5,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","40","NULL",0,"Contract",104.85,0,1,"Check-Out",2017-07-14,"resort"
"117606",0,311,2017,"July",27,7,2,5,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","40","NULL",0,"Contract",104.85,0,1,"Check-Out",2017-07-14,"resort"
"117607",0,183,2017,"July",27,5,2,7,2,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",139.78,1,1,"Check-Out",2017-07-14,"resort"
"117608",0,152,2017,"July",28,11,0,3,2,0,0,"BB","NOR","Direct","Direct",0,0,0,"F","F",0,"No Deposit","250","NULL",0,"Transient",165,0,0,"Check-Out",2017-07-14,"resort"
"117609",0,166,2017,"July",27,4,2,8,3,0,0,"HB","GBR","Online TA","TA/TO",0,0,0,"E","E",1,"No Deposit","241","NULL",0,"Transient",180.02,0,1,"Check-Out",2017-07-14,"resort"
"117610",0,164,2017,"July",27,4,2,8,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",140,1,0,"Check-Out",2017-07-14,"resort"
"117611",0,30,2017,"July",28,11,0,3,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",194,0,1,"Check-Out",2017-07-14,"resort"
"117612",0,7,2017,"July",28,13,0,1,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"E","F",0,"No Deposit","240","NULL",0,"Transient",145,0,0,"Check-Out",2017-07-14,"resort"
"117613",0,0,2017,"July",28,13,0,1,1,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"E","E",0,"No Deposit","NULL","34",0,"Transient",130,0,0,"Check-Out",2017-07-14,"resort"
"117614",0,158,2017,"July",27,8,2,4,2,2,0,"BB","ESP","Direct","Direct",0,0,0,"C","C",0,"No Deposit","250","NULL",0,"Transient",144,0,0,"Check-Out",2017-07-14,"resort"
"117615",0,155,2017,"July",28,10,1,3,2,1,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","242","NULL",0,"Transient",134,1,2,"Check-Out",2017-07-14,"resort"
"117616",0,21,2017,"July",28,11,0,3,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","D",0,"No Deposit","240","NULL",0,"Transient",158,0,1,"Check-Out",2017-07-14,"resort"
"117617",0,98,2017,"July",28,11,0,3,2,2,0,"BB","ESP","Online TA","TA/TO",0,0,0,"C","C",0,"No Deposit","240","NULL",0,"Transient",199,0,1,"Check-Out",2017-07-14,"resort"
"117618",0,5,2017,"July",28,11,0,3,2,1,0,"BB","PRT","Direct","Direct",0,0,0,"E","E",0,"No Deposit","250","NULL",0,"Transient",165,1,0,"Check-Out",2017-07-14,"resort"
"117619",0,98,2017,"July",28,10,1,3,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",193,1,1,"Check-Out",2017-07-14,"resort"
"117620",0,148,2017,"July",28,9,2,3,2,0,0,"BB","BEL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","241","NULL",0,"Transient",92.4,0,1,"Check-Out",2017-07-14,"resort"
"117621",0,94,2017,"July",28,12,0,2,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",173,1,0,"Check-Out",2017-07-14,"resort"
"117622",0,1,2017,"July",28,13,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",120,0,2,"Check-Out",2017-07-14,"resort"
"117623",0,19,2017,"July",28,10,1,3,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",194,0,1,"Check-Out",2017-07-14,"resort"
"117624",0,21,2017,"July",28,12,0,2,2,0,0,"BB","USA","Direct","Direct",0,0,0,"A","E",0,"No Deposit","250","NULL",0,"Transient",167.25,0,1,"Check-Out",2017-07-14,"resort"
"117625",0,13,2017,"July",28,13,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","C",0,"No Deposit","196","NULL",0,"Transient",160,0,0,"Check-Out",2017-07-14,"resort"
"117626",0,1,2017,"July",28,13,0,1,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",120,0,3,"Check-Out",2017-07-14,"resort"
"117627",0,4,2017,"July",28,10,1,3,2,2,0,"BB","NOR","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","241","NULL",0,"Transient",164,0,1,"Check-Out",2017-07-14,"resort"
"117628",0,11,2017,"July",28,11,0,3,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","241","NULL",0,"Transient",174,0,1,"Check-Out",2017-07-14,"resort"
"117629",0,33,2017,"July",28,13,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","240","NULL",0,"Transient",160,0,2,"Check-Out",2017-07-14,"resort"
"117630",0,160,2017,"July",28,10,1,3,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient-Party",165,1,2,"Check-Out",2017-07-14,"resort"
"117631",0,0,2017,"July",28,13,0,1,2,0,0,"BB","UKR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",105,0,0,"Check-Out",2017-07-14,"resort"
"117632",0,160,2017,"July",28,10,1,3,2,0,0,"BB","BRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient-Party",120,0,2,"Check-Out",2017-07-14,"resort"
"117633",0,0,2017,"July",28,13,0,1,2,0,0,"BB","NLD","Online TA","TA/TO",0,0,0,"D","I",0,"No Deposit","240","NULL",0,"Transient",120,0,2,"Check-Out",2017-07-14,"resort"
"117634",0,0,2017,"July",28,13,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","I",0,"No Deposit","241","NULL",0,"Transient",96,0,1,"Check-Out",2017-07-14,"resort"
"117635",0,148,2017,"July",28,9,2,3,2,0,0,"BB","BEL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","241","NULL",0,"Transient",92.4,1,1,"Check-Out",2017-07-14,"resort"
"117636",0,0,2017,"July",28,13,0,1,2,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"D","F",0,"No Deposit","241","NULL",0,"Transient",96,0,1,"Check-Out",2017-07-14,"resort"
"117637",0,0,2017,"July",28,14,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",1,0,0,"A","A",0,"No Deposit","241","NULL",0,"Transient",115.19,0,1,"Check-Out",2017-07-15,"resort"
"117638",0,4,2017,"July",28,13,0,1,2,0,0,"BB","BEL","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",120,0,1,"Check-Out",2017-07-14,"resort"
"117639",0,1,2017,"July",28,13,0,1,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",97,0,1,"Check-Out",2017-07-14,"resort"
"117640",0,217,2017,"July",27,8,2,5,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","143","NULL",0,"Transient",104.85,0,0,"Check-Out",2017-07-15,"resort"
"117641",0,161,2017,"July",27,8,2,5,2,0,0,"HB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","143","NULL",0,"Transient",132.85,0,0,"Check-Out",2017-07-15,"resort"
"117642",0,6,2017,"July",28,14,0,1,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"D","D",1,"No Deposit","NULL","NULL",0,"Transient",172.5,0,1,"Check-Out",2017-07-15,"resort"
"117643",0,165,2017,"July",27,8,2,5,2,0,0,"HB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","143","NULL",0,"Transient",132.85,0,0,"Check-Out",2017-07-15,"resort"
"117644",0,66,2017,"July",28,12,0,3,2,0,0,"BB","CN","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",219.33,1,1,"Check-Out",2017-07-15,"resort"
"117645",0,59,2017,"July",28,14,0,1,2,0,0,"BB","RUS","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",190,0,1,"Check-Out",2017-07-15,"resort"
"117646",0,99,2017,"July",28,15,3,6,2,0,0,"BB","RUS","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",209,0,0,"Check-Out",2017-07-24,"resort"
"117647",0,27,2017,"July",28,13,0,2,2,0,0,"BB","CN","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",194,0,1,"Check-Out",2017-07-15,"resort"
"117648",0,4,2017,"July",28,15,1,1,2,0,0,"BB","CN","Online TA","TA/TO",0,0,0,"A","D",0,"No Deposit","240","NULL",0,"Transient",185,0,1,"Check-Out",2017-07-17,"resort"
"117649",0,37,2017,"July",27,8,2,5,3,0,0,"HB","ESP","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","134","NULL",0,"Transient",252,1,1,"Check-Out",2017-07-15,"resort"
"117650",0,148,2017,"July",28,10,1,4,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient-Party",128,0,0,"Check-Out",2017-07-15,"resort"
"117651",0,148,2017,"July",28,10,1,4,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient-Party",142,0,0,"Check-Out",2017-07-15,"resort"
"117652",0,0,2017,"July",28,14,0,1,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"E","E",0,"No Deposit","NULL","NULL",0,"Transient",175,0,0,"Check-Out",2017-07-15,"resort"
"117653",0,183,2017,"July",27,8,2,5,2,0,0,"HB","GBR","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","314","NULL",0,"Transient",125.17,0,0,"Check-Out",2017-07-15,"resort"
"117654",0,153,2017,"July",27,8,2,5,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","314","NULL",0,"Transient",127.4,1,1,"Check-Out",2017-07-15,"resort"
"117655",0,9,2017,"July",27,8,2,5,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","242","NULL",0,"Transient",192,1,2,"Check-Out",2017-07-15,"resort"
"117656",0,194,2017,"July",28,14,0,1,2,0,0,"BB","CN","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",188,0,0,"Check-Out",2017-07-15,"resort"
"117657",0,229,2017,"July",28,9,2,4,2,2,0,"BB","BEL","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240","NULL",0,"Transient",247.33,1,0,"Check-Out",2017-07-15,"resort"
"117658",0,1,2017,"July",28,13,0,2,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",140,0,2,"Check-Out",2017-07-15,"resort"
"117659",0,132,2017,"July",28,10,1,4,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","241","NULL",0,"Transient",128,0,2,"Check-Out",2017-07-15,"resort"
"117660",0,132,2017,"July",28,10,1,4,2,1,0,"BB","CN","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","241","NULL",0,"Transient",154.5,0,2,"Check-Out",2017-07-15,"resort"
"117661",0,149,2017,"July",27,8,2,5,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","143","NULL",0,"Transient",104.85,0,1,"Check-Out",2017-07-15,"resort"
"117662",0,149,2017,"July",27,8,2,5,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","B",0,"No Deposit","143","NULL",0,"Transient",106.85,0,1,"Check-Out",2017-07-15,"resort"
"117663",0,7,2017,"July",28,10,1,4,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","241","NULL",0,"Transient",144,0,1,"Check-Out",2017-07-15,"resort"
"117664",0,170,2017,"July",27,8,2,5,2,0,1,"FB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient",155.7,1,2,"Check-Out",2017-07-15,"resort"
"117665",0,25,2017,"July",28,13,0,2,2,0,0,"BB","BRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",144,0,1,"Check-Out",2017-07-15,"resort"
"117666",0,28,2017,"July",28,10,1,4,2,0,0,"HB","PRT","Direct","Direct",0,0,0,"A","A",1,"No Deposit","250","NULL",0,"Transient",193.25,1,0,"Check-Out",2017-07-15,"resort"
"117667",0,142,2017,"July",28,10,1,4,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",154,0,1,"Check-Out",2017-07-15,"resort"
"117668",0,0,2017,"July",28,14,0,1,2,0,0,"BB","ESP","Direct","Direct",0,0,0,"E","E",0,"No Deposit","NULL","NULL",0,"Transient",175,0,0,"Check-Out",2017-07-15,"resort"
"117669",0,21,2017,"July",28,13,0,2,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",160,0,1,"Check-Out",2017-07-15,"resort"
"117670",0,4,2017,"July",28,14,0,1,2,2,0,"BB","PRT","Online TA","TA/TO",0,0,0,"C","C",0,"No Deposit","240","NULL",0,"Transient",180,0,1,"Check-Out",2017-07-15,"resort"
"117671",0,165,2017,"July",27,8,2,5,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","95","NULL",0,"Transient",126.9,0,0,"Check-Out",2017-07-15,"resort"
"117672",0,31,2017,"July",28,13,0,2,2,0,0,"BB","BRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","241","NULL",0,"Transient",128,1,1,"Check-Out",2017-07-15,"resort"
"117673",0,132,2017,"July",28,10,1,4,2,1,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","241","NULL",0,"Transient",152.9,0,1,"Check-Out",2017-07-15,"resort"
"117674",0,164,2017,"July",28,9,2,4,2,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",185,0,1,"Check-Out",2017-07-15,"resort"
"117675",0,128,2017,"July",27,8,2,5,2,2,0,"HB","PRT","Online TA","TA/TO",0,0,0,"C","C",0,"No Deposit","240","NULL",0,"Transient",238,0,2,"Check-Out",2017-07-15,"resort"
"117676",0,82,2017,"July",28,12,0,3,3,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"D","D",1,"No Deposit","241","NULL",0,"Transient",176.8,0,1,"Check-Out",2017-07-15,"resort"
"117677",0,271,2017,"July",27,8,2,5,3,1,0,"BB","SWE","Online TA","TA/TO",0,0,0,"H","H",0,"No Deposit","240","NULL",0,"Transient",235,0,1,"Check-Out",2017-07-15,"resort"
"117678",0,126,2017,"July",28,12,0,3,2,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","241","NULL",0,"Transient",120,0,1,"Check-Out",2017-07-15,"resort"
